index,tweet_id,veracity,text,favorite_count,retweet_count,created_at
100004,1243536985744199680,false,"24 #coronavirus myths busted - 20 Mar 2020
https://t.co/vGAOZNLDj0

5. Everyone with COVID-19 dies
7. Face masks pr… https://t.co/TME0tjg1vo",0,0,2020-03-27 13:54:55+00:00
100003,1236650704758071297,false,Me whenever people say COVID 19 is just like the flu or that the flu is worse https://t.co/acqUtIrcRz,1,1,2020-03-08 13:51:18+00:00
100004,1242474843137703938,false,"3. Everyone with COVID-19 dies

COVID-19 is only fatal for a small percentage of people.

In a recent report, the C… https://t.co/ExMgnWmCgH",0,0,2020-03-24 15:34:21+00:00
100003,1238093069007958020,false,"@ai6yrham I’ve had several young adults (college age) tell me COVID-19 is “just like the flu (influenza).” 
My repl… https://t.co/Q3mHYkcB7m",4,0,2020-03-12 13:22:44+00:00
100003,1237902125704888322,false,"@SheriffClarke It's a Democrat Party hoax! Also, the Chinese created it to make Trump look bad! Also, COVID-19 is j… https://t.co/S3l3Br6TKX",1,1,2020-03-12 00:44:00+00:00
100003,1237897816275443717,false,Does anyone else get annoyed every time someone says covid-19 is “just like the flu”?,2,0,2020-03-12 00:26:53+00:00
100003,1235663689455407104,false,"Work had a meeting about COVID-19. Major takeaways:

*You really should already be washing your hands and stuff, it… https://t.co/zzH3LwMhA4",8,0,2020-03-05 20:29:15+00:00
100003,1237186223480819713,false,"People who are saying COVID-19 is ""just like the flu"" have no clue what they're talking about. The influenza pandem… https://t.co/zrOQyaWOdL",1,0,2020-03-10 01:19:16+00:00
100004,1236692122725736452,false,"@SamiYusuf Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in th… https://t.co/PFql7LAMwn",1,0,2020-03-08 16:35:53+00:00
100005,1236692122725736452,false,"@SamiYusuf Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in th… https://t.co/PFql7LAMwn",1,0,2020-03-08 16:35:53+00:00
100003,1233880402344828928,false,"Remember: 

Seasonal flu is *very different* to pandemic flu.

If someone says ""Covid-19 is just like the flu"", che… https://t.co/nbBd9ew148",21,7,2020-02-29 22:23:06+00:00
100003,1237743384955101184,false,"@fascinatorfun @IanDunt Isolated, so safe from #COVID19 right? But isolation didn't save isolated people from the S… https://t.co/y6wX3JyUuX",4,1,2020-03-11 14:13:13+00:00
100003,1237252345572012032,false,I hope everyone on the COVID-19 “is just like the flu” has repented. That nigga ain’t like no flu. The flu unmanage… https://t.co/6eb6xeIOsG,2,3,2020-03-10 05:42:00+00:00
100003,1237383743838416898,false,It’s SO dangerous to have NO medical degree and just tell people that Covid-19 is just like the flu. My husbands bo… https://t.co/9wCNep9lTF,1,0,2020-03-10 14:24:08+00:00
100003,1236285130085466112,false,"I'm rarely on @Facebook anymore. I posted a video of dogs smiling and they removed it saying it was spam, but posts… https://t.co/ad3ek6Irlo",0,0,2020-03-07 13:38:38+00:00
100004,1236692012893704193,false,"@BlairConors Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in… https://t.co/G4PTVRD0is",1,0,2020-03-08 16:35:27+00:00
100005,1236692012893704193,false,"@BlairConors Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in… https://t.co/G4PTVRD0is",1,0,2020-03-08 16:35:27+00:00
100003,1235999592090484736,false,@jimsciutto My mom and I were in the store the other day and passed two guys talking about COVID-19 (Coronavirus).… https://t.co/7tKPGHJEy7,0,0,2020-03-06 18:44:01+00:00
100005,1224095170477481984,false,A local Chinese media outlet misconstrued a doctor’s warning to quarantine pets that have come into contact with in… https://t.co/ERcblHiGpl,1,1,2020-02-02 22:20:05+00:00
100007,1244332460206260224,false,Do hand dryers kill coronavirus? Does garlic protect you? Health experts have answers https://t.co/xdN7zKXOVn,0,0,2020-03-29 18:35:51+00:00
100003,1237998799060000768,false,"We have heard a lot of talk about how COVID-19 is just like the flu, not to be taken seriously. 

There seems to be… https://t.co/nxqDY8m4hL",0,0,2020-03-12 07:08:09+00:00
100003,1236302828999544833,false,Should I be worried that I’ve seen more and more people thinking “what if covid 19 is just like the flu?” Even at 0… https://t.co/b9uIbmkdze,7,0,2020-03-07 14:48:58+00:00
100003,1236747964317646848,false,People who say that COVID-19 is just like the flu and it’s not a big deal are in for a big shock when countries fin… https://t.co/1WDCOeDqbU,1,0,2020-03-08 20:17:47+00:00
100003,1237857485186150400,false,"To all the people my age saying #Covid_19 is just like the flu and it’s no big deal. 
STOP
You’re washing your hand… https://t.co/2RMjXj3FPO",0,0,2020-03-11 21:46:37+00:00
100003,1236191061128642561,false,"People saying ""Covid-19 is just like the flu, sure what's the big deal"" is the best indicator of stupidity for some time.",3,0,2020-03-07 07:24:50+00:00
100004,1242958696780455936,false,"5. Everyone with COVID-19 dies
This statement is untrue. As we have mentioned above, COVID-19 is only fatal for a s… https://t.co/8SZhZtaqTU",2,1,2020-03-25 23:37:01+00:00
100003,1237357386995826690,false,"If you still think COVID-19 is just like the flu, Italian physicians on the ground are saying otherwise. https://t.co/BT2cTwoCXi",0,0,2020-03-10 12:39:24+00:00
100011,1239324720383705088,false,"""You can protect yourself by gargling bleach"" 😁

Can't catch #coronavirus if you're already dead 🙂",0,0,2020-03-15 22:56:53+00:00
100012,1242958702556016640,false,"10. Antibiotics kill coronavirus
Antibiotics only kill bacteria AND NOT  viruses.",5,2,2020-03-25 23:37:02+00:00
100008,1245386289442144260,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 8:
SARS-COV-2 is just a mutated form of the common cold........true or false?",3,2,2020-04-01 16:23:24+00:00
100011,1243922136026284032,false,"Scary this myth even needs busting:

“12. You can protect yourself by gargling bleach

There are no circumstances i… https://t.co/MfWBMHOyFk",0,0,2020-03-28 15:25:22+00:00
100023,1245392712607694860,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 23:
The outbreak began because people ate bat soup........, true or false?",3,2,2020-04-01 16:48:55+00:00
100012,1248734352499933185,false,@GoldenTent Simple antibiotics kill germs and coronavirus is a germ therefore antibiotics kill coronavirus. But if… https://t.co/5uXa9o3mMn,0,0,2020-04-10 22:07:24+00:00
100018,1245391200833724418,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 18:
You can catch coronavirus from urine and feces...........true or false?",4,2,2020-04-01 16:42:55+00:00
100012,1245786579131674626,false,"(1/3) As students in medicine, we get plenty of questions about what “the secret” is. Will blowing the inside of my… https://t.co/GMfwtlsmOp",1,1,2020-04-02 18:54:00+00:00
100022,1245392296092319755,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 22:
The virus originated in a laboratory in China......., true or false?",1,0,2020-04-01 16:47:16+00:00
100013,1245388723568685056,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 13:
Thermal scanners can diagnose coronavirus.........,true or false?",2,1,2020-04-01 16:33:04+00:00
100007,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100010,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100011,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100012,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100013,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100014,1236627984683020288,false,"6. Hand dryers kill coronavirus
7. Rinsing the nose with saline protects against coronavirus
8. You can protect you… https://t.co/ST06yeydml",0,1,2020-03-08 12:21:01+00:00
100016,1245390249498476544,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 16:
Home remedies can cure and protect against COVID-19.........is this true or false?",2,1,2020-04-01 16:39:08+00:00
100007,1242958699624148992,false,"8. Hand dryers kill coronavirus
Hand dryers DONT KILL. Only soap and water is the best way followed by alcohol base… https://t.co/vVVCBb6Ga3",2,1,2020-03-25 23:37:01+00:00
100007,1238410826320576512,false,Can hand dryers kill coronavirus?#coronavirusinKenya,0,0,2020-03-13 10:25:24+00:00
100007,1240537749632872448,false,"#Coronavirus - Common Myths:

☛ Everyone with #COVID19 dies
☛ Hand dryers kill coronavirus
☛ Antibiotics kill coron… https://t.co/u1wOhOrU7H",0,0,2020-03-19 07:17:02+00:00
100012,1240537749632872448,false,"#Coronavirus - Common Myths:

☛ Everyone with #COVID19 dies
☛ Hand dryers kill coronavirus
☛ Antibiotics kill coron… https://t.co/u1wOhOrU7H",0,0,2020-03-19 07:17:02+00:00
100011,1245195389587914752,false,"24 #coronavirus myths busted - 20 Mar 2020
https://t.co/vGAOZNLDj0

5. Everyone with #COVID19 dies
7. Face masks pr… https://t.co/n76NCWVEH1",0,0,2020-04-01 03:44:50+00:00
100022,1243151242194489345,false,"Myth 24: ""The virus originated in a laboratory in China""

 - Despite the swathes of internet rumors, there is no ev… https://t.co/IXbtobPjRR",0,0,2020-03-26 12:22:07+00:00
100008,1242958700588851201,false,"9. SARS-CoV-2 is just a mutated form of the common cold
All Coronaviruses belong to family of coronoviridae and hav… https://t.co/9lnNcjoSLb",3,2,2020-03-25 23:37:01+00:00
100013,1242958703436824576,false,"14. Thermal scanners can diagnose coronavirus
Thermal scanners can detect only fever that can be caused by many rea… https://t.co/vCg2DqoClf",1,1,2020-03-25 23:37:02+00:00
100012,1245388515749347334,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 12:
Antibiotics kill coronavirus........., true or false?",2,1,2020-04-01 16:32:15+00:00
100014,1245388946370105344,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 14:
Garlic protects against coronaviruses.......is this true or false?",2,1,2020-04-01 16:33:57+00:00
100007,1234599421704392706,false,"WHO Myth-busters on coronavirus: 
Q: Can hand dryers kill coronavirus? A: No
Q: Can ultraviolet disinfection lamps… https://t.co/gpobcC4knA",1,0,2020-03-02 22:00:14+00:00
100011,1245388295154139138,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 11:
You can protect yourself by gargling bleach.....true or false?",3,2,2020-04-01 16:31:22+00:00
100012,1245848656370073600,false,ℹ️ #coronavirus / COVID-19 Mythconception: “Antibiotics kill coronavirus.” NOT TRUE. Antibiotics can kill bacteria… https://t.co/B8NnA26sZE,1,0,2020-04-02 23:00:41+00:00
100022,1251517138126270465,false,"I actually saw a pretty solid argument through Fox news, of all places: let's say the virus originated in a laborat… https://t.co/qqfPuOsd0O",0,0,2020-04-18 14:25:12+00:00
100022,1240247344131493888,false,@MuraliPriya13 @CarmineSabia @realDonaldTrump Are you kidding me?I never knew I had the power to deceive the world.… https://t.co/HVJxW41Lq4,4,0,2020-03-18 12:03:04+00:00
100004,1243536985744199680,false,"24 #coronavirus myths busted - 20 Mar 2020
https://t.co/vGAOZNLDj0

5. Everyone with COVID-19 dies
7. Face masks pr… https://t.co/TME0tjg1vo",0,0,2020-03-27 13:54:55+00:00
100011,1243536985744199680,false,"24 #coronavirus myths busted - 20 Mar 2020
https://t.co/vGAOZNLDj0

5. Everyone with COVID-19 dies
7. Face masks pr… https://t.co/TME0tjg1vo",0,0,2020-03-27 13:54:55+00:00
100011,1247125579343769602,false,"24 #coronavirus myths busted - 20 Mar 2020
https://t.co/vGAOZNLDj0

5. Everyone with #COVID19 dies
7. Face masks pr… https://t.co/DQU9Ho5iis",1,1,2020-04-06 11:34:43+00:00
100015,1245389974977069057,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 15:
Parcels from China can spread coronavirus..........is this true or false?",2,1,2020-04-01 16:38:02+00:00
100007,1243971778805764098,false,"5. Hand dryers kill coronavirus.

Hand dryers do not kill coronavirus. The best way to protect yourself and others… https://t.co/hs9fSWJThJ",0,0,2020-03-28 18:42:38+00:00
100007,1242474835512446976,false,"#Coronavirus Myths You Mustn't believe
RT to save someone 

1. Hand dryers kill coronavirus

Hand dryers do not kil… https://t.co/7H7yurf1qM",4,3,2020-03-24 15:34:19+00:00
100011,1242433744792727552,false,"Myth- You can protect yourself by gargling bleach

Reality- Bleach is corrosive and can cause serious damage

Be Al… https://t.co/qmBI30w65O",0,0,2020-03-24 12:51:02+00:00
100003,1243627724742242308,false,"Myths about #COVID19

Only older adults are infected
Children cannot catch COVID-19
COVID-19 is just like the flu
E… https://t.co/89Y8fZEpfJ",16,2,2020-03-27 19:55:29+00:00
100012,1243627724742242308,false,"Myths about #COVID19

Only older adults are infected
Children cannot catch COVID-19
COVID-19 is just like the flu
E… https://t.co/89Y8fZEpfJ",16,2,2020-03-27 19:55:29+00:00
100019,1243627724742242308,false,"Myths about #COVID19

Only older adults are infected
Children cannot catch COVID-19
COVID-19 is just like the flu
E… https://t.co/89Y8fZEpfJ",16,2,2020-03-27 19:55:29+00:00
100015,1236627986717323264,false,"12. Parcels from China can spread coronavirus
13. Home remedies can cure and protect against COVID-19
14. You can c… https://t.co/AkTrlB6bT8",0,1,2020-03-08 12:21:02+00:00
100016,1236627986717323264,false,"12. Parcels from China can spread coronavirus
13. Home remedies can cure and protect against COVID-19
14. You can c… https://t.co/AkTrlB6bT8",0,1,2020-03-08 12:21:02+00:00
100018,1236627986717323264,false,"12. Parcels from China can spread coronavirus
13. Home remedies can cure and protect against COVID-19
14. You can c… https://t.co/AkTrlB6bT8",0,1,2020-03-08 12:21:02+00:00
100011,1237401216671518721,false,"@mnt ""You can protect yourself by gargling bleach""

I think the larger question would be; how does one protect them… https://t.co/jRvMPEuNcu",0,0,2020-03-10 15:33:34+00:00
100015,1243972480999387143,false,"6. Parcels from China can spread coronavirus.

From previous research into similar coronaviruses, including those t… https://t.co/mGrMThQ8k8",0,0,2020-03-28 18:45:26+00:00
100019,1236627989036781569,false,"16. The virus will die off when temperatures rise in the spring
17. Coronavirus is the deadliest virus known to man… https://t.co/6kkNLNvMjp",1,1,2020-03-08 12:21:02+00:00
100022,1236627989036781569,false,"16. The virus will die off when temperatures rise in the spring
17. Coronavirus is the deadliest virus known to man… https://t.co/6kkNLNvMjp",1,1,2020-03-08 12:21:02+00:00
100023,1236627989036781569,false,"16. The virus will die off when temperatures rise in the spring
17. Coronavirus is the deadliest virus known to man… https://t.co/6kkNLNvMjp",1,1,2020-03-08 12:21:02+00:00
100012,1244796039011303424,false,"What antibiotics kill coronavirus?

https://t.co/IEPEfTjbj3",0,0,2020-03-31 01:17:57+00:00
100011,1245291186073501696,false,"Myths or Facts 🤷🏾‍♂️?

« You can protect yourself by gargling bleach », « the virus doesn’t survive in hot places »… https://t.co/AS3pLvHl51",9,5,2020-04-01 10:05:29+00:00
100007,1240542439510663169,false,"#Coronavirus - Common Myths:

☛ Everyone with #COVID19 dies
☛ Hand dryers kill coronavirus
☛ Antibiotics kill coron… https://t.co/Hjnj3zezlK",0,0,2020-03-19 07:35:40+00:00
100012,1240542439510663169,false,"#Coronavirus - Common Myths:

☛ Everyone with #COVID19 dies
☛ Hand dryers kill coronavirus
☛ Antibiotics kill coron… https://t.co/Hjnj3zezlK",0,0,2020-03-19 07:35:40+00:00
