index,tweet_id,veracity,text,favorite_count,retweet_count,created_at
483,1234766004443463683,false,"Pope tests negative for coronavirus, Italy report says | Article [AMP] | Reuters https://t.co/ilEBIK8Y1i",0,0,2020-03-03 09:02:10+00:00
483,1234761085959442433,false,"Pope tests negative for coronavirus, Italy report says https://t.co/w2Q3wqTID6",20,8,2020-03-03 08:42:38+00:00
483,1234746393182515200,false,"Pope tests negative for coronavirus, Italy report says https://t.co/zvf8Wgrp1g",1,0,2020-03-03 07:44:15+00:00
483,1234745209277124608,false,"#worldNews Pope tests negative for coronavirus, Italy report says https://t.co/DU2ZSK53ef https://t.co/pOGGnyCRSa",0,0,2020-03-03 07:39:33+00:00
253,1244354984856162304,false,"@WokeUpInMalibu CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left
P… https://t.co/iWg1Wbkkvi",0,0,2020-03-29 20:05:22+00:00
253,1243546407610601474,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/oyZdwoUsA1",0,0,2020-03-27 14:32:22+00:00
483,1234736468179988483,false,"Pope tests negative for coronavirus, Italy report says https://t.co/Ke6esP9Zos",0,0,2020-03-03 07:04:48+00:00
253,1248292284422111232,false,@chrismartenson CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/d84RcIbUxI,0,0,2020-04-09 16:50:47+00:00
253,1244718233967456256,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/iBOnKh4iSD",0,0,2020-03-30 20:08:47+00:00
483,1234731994828984320,false,"Pope tests negative for coronavirus, Italy report says https://t.co/Ve01l2BB1Q",0,0,2020-03-03 06:47:02+00:00
483,1234774205901803520,false,"#CoronaVirusUpdates 🔴🔴

Pope Tests Negative For #coronavirus 

#Italy Report Says | Article [AMP] | Reuters… https://t.co/ShFwv2Ua0u",2,2,2020-03-03 09:34:46+00:00
483,1234752751424458753,false,"Pope tests negative for coronavirus, Italy report says [RTR https://t.co/g8U00KpwTJ]",0,0,2020-03-03 08:09:31+00:00
483,1234767834053533697,false,"【Vatican🇻🇦】Pope tests negative for coronavirus, Italy report says Pope Francis, who canceled a Lent retreat for the… https://t.co/WKZa91kAre",2,0,2020-03-03 09:09:27+00:00
483,1234751527945998337,false,"Pope tests negative for coronavirus, Italy report says  https://t.co/J1zOQjkr2l",0,0,2020-03-03 08:04:39+00:00
253,1247399211655544833,false,"@Sherry_Reson @MackayIM Sherry, re outside persistence time, I retraced some steps &amp; found this again: ""CDC says co… https://t.co/9PV0Rxnf11",1,0,2020-04-07 05:42:02+00:00
483,1234738386222510084,false,"Pope tests negative for #coronavirus, Italy report says - Reuters https://t.co/wYUFWkuZwX",0,0,2020-03-03 07:12:26+00:00
483,1234758976329437184,false,"Pope tests negative for coronavirus, Italy report says https://t.co/WtXSXnzbam",0,0,2020-03-03 08:34:15+00:00
483,1234753206393200640,false,"Pope tests negative for coronavirus, Italy report says ... more at https://t.co/TVCnYQWke7",0,0,2020-03-03 08:11:19+00:00
253,1250891776769974274,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/GKEFC0Hy5h,0,0,2020-04-16 21:00:14+00:00
253,1246624677453156352,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/iBOnKh4iSD",0,0,2020-04-05 02:24:18+00:00
483,1234750544889163776,false,"#covid19 #coronavirus

Pope tests negative for coronavirus, Italy report says https://t.co/JgJqjHfgts",0,0,2020-03-03 08:00:45+00:00
253,1247582831586484231,false,"1) The COVID-19 Coronavirus Remains Viable for Hours or Days on Solid Surfaces
2) CDC says coronavirus RNA found in… https://t.co/cQ5CNfZSpb",0,0,2020-04-07 17:51:40+00:00
483,1234751425688866816,false,"Pope tests negative for coronavirus, Italy report says (Reuters) https://t.co/uaoVZ0HbjG",0,2,2020-03-03 08:04:15+00:00
253,1253448331503771648,false,@WhiteHouse @realDonaldTrump CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after pass… https://t.co/QxsiRPBrg0,0,0,2020-04-23 22:19:04+00:00
253,1250297607357755393,false,@piersmorgan #askdrh I’m fed up with trying to get you to change your stupid comment of only 72 hours.      CDC say… https://t.co/rzf2ZAJeRw,0,0,2020-04-15 05:39:13+00:00
253,1242662853363920896,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/fjzMSUngzo,0,0,2020-03-25 04:01:26+00:00
253,1242788933403955201,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/qiM8OS5tJF,0,0,2020-03-25 12:22:26+00:00
253,1243258566133211137,false,@davidbroncano CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left,0,0,2020-03-26 19:28:35+00:00
253,1243295855576256516,false,"""CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/obNjNzhgJf",3,2,2020-03-26 21:56:45+00:00
253,1242855525454241792,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left… https://t.co/xTnQSeYxq5,0,0,2020-03-25 16:47:03+00:00
253,1242613198957641728,false,"@CTVVancouver CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left.

https://t.co/HMoAVmgI30",1,0,2020-03-25 00:44:07+00:00
253,1242616003583971328,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/fHQYZC6hha,4,1,2020-03-25 00:55:16+00:00
253,1242792430044397568,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/kq3Jk7fi4X,0,0,2020-03-25 12:36:19+00:00
253,1242630088618848257,false,"Coronavirus

CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left

 Th… https://t.co/BDLnri8OL0",0,0,2020-03-25 01:51:14+00:00
253,1242935043074461698,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/P4fKIM3YGL,0,0,2020-03-25 22:03:01+00:00
253,1242869281508876289,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/naUix2Nn6I,0,0,2020-03-25 17:41:42+00:00
253,1243319308379439104,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/awnuxybrgO?",1,3,2020-03-26 23:29:57+00:00
253,1242747508603772928,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/bop5v4svoV,0,0,2020-03-25 09:37:49+00:00
253,1242673794465976320,false,"F. 
CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/fYFYaBNRbu",0,0,2020-03-25 04:44:55+00:00
253,1242855903168049157,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left https://t.co/f9fidMavSx,0,1,2020-03-25 16:48:33+00:00
253,1243154357857779712,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/oyZdwoUsA1",0,0,2020-03-26 12:34:30+00:00
253,1242921942631448577,false,"@ABC CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left

US cases M… https://t.co/nLVaEp81eO",0,0,2020-03-25 21:10:58+00:00
253,1242621435736199171,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/NOWzSPT1j5,8,13,2020-03-25 01:16:51+00:00
253,1242856056704897025,false,"CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left 
https://t.co/SJQzQcHc6L",0,1,2020-03-25 16:49:09+00:00
253,1243019660876021760,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/OYpsG0qhRC",0,0,2020-03-26 03:39:15+00:00
253,1242934368999477256,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/TOVDPB39UK,0,0,2020-03-25 22:00:20+00:00
253,1242631248956329984,false,"Looks like the standard 14 day quarantine may be insufficient 

CDC says #coronavirus RNA found in Princess Cruise… https://t.co/5bJbSmovZF",2,2,2020-03-25 01:55:51+00:00
253,1242656964024434688,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/CPrFGwduij,1,1,2020-03-25 03:38:02+00:00
253,1242649787813392384,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/CHL5hT5C8D,0,0,2020-03-25 03:09:31+00:00
253,1242966057318600704,false,"#coronavirusFrance

CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers le… https://t.co/4P66rDaAX5",0,0,2020-03-26 00:06:15+00:00
253,1242869038109188096,false,"CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left
(CNBC - Mar 23, 2… https://t.co/3WySVHO4zQ",0,0,2020-03-25 17:40:44+00:00
253,1242857563659649024,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/NTwjAlvWc8,0,0,2020-03-25 16:55:09+00:00
253,1242703989340323840,false,"#COVID19
CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/FbZq9SNhRU",0,0,2020-03-25 06:44:54+00:00
253,1242855538708353026,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left:… https://t.co/UYeMvMW9u2,0,0,2020-03-25 16:47:06+00:00
253,1243302232293965824,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/nOOdXwZDua",0,0,2020-03-26 22:22:06+00:00
253,1242859978924404736,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/QMwqhQjHO5,0,0,2020-03-25 17:04:44+00:00
253,1242653986030829568,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/Giyl8hR10L,0,0,2020-03-25 03:26:12+00:00
253,1242614218949451777,false,"CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left, but before rooms… https://t.co/ptGp7eeSSi",0,3,2020-03-25 00:48:11+00:00
253,1242939969708134400,false,"Coronavirus

CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left

 Th… https://t.co/zwLSsbYVnk",0,0,2020-03-25 22:22:36+00:00
253,1242616781191000064,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/jbPqLhO5AG,0,0,2020-03-25 00:58:21+00:00
253,1243177647418609665,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/70YMDW50Ub,0,1,2020-03-26 14:07:02+00:00
253,1242840750368403456,false,#CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/W4dQi8BPfO,0,0,2020-03-25 15:48:20+00:00
253,1242613490310737920,false,"@geoff_buxcey CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left.

https://t.co/HMoAVmgI30",0,0,2020-03-25 00:45:17+00:00
253,1242751471684399105,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/ldZYLYz97C,0,0,2020-03-25 09:53:34+00:00
253,1242658986970750976,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/qeg89GXDk2,0,0,2020-03-25 03:46:04+00:00
253,1242855292783792128,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left… https://t.co/XsJHxrXu9a,0,0,2020-03-25 16:46:07+00:00
253,1243120742444797953,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/3Ukh6Ec0QZ,4,8,2020-03-26 10:20:55+00:00
253,1243225625554497537,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/Mep6CzR3Gb",0,0,2020-03-26 17:17:41+00:00
253,1242929509189455872,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left @slashdot -… https://t.co/yFVbwwbwb5,0,0,2020-03-25 21:41:02+00:00
253,1243127856151973888,false,"@Mohan_Rngnathan @tanmoychak @OMRcat @nambath @ananthkrishnan @arunjei @anandaditya Saw somewhere - ""CDC says coron… https://t.co/Lb4gwidWZe",1,0,2020-03-26 10:49:11+00:00
253,1242840690159214595,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/W4dQi8BPfO,0,2,2020-03-25 15:48:06+00:00
253,1242844056285097984,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/gEFW87dLu4,0,0,2020-03-25 16:01:28+00:00
253,1242855211347181570,false,Please pay attention to science and not game show hosts!  CDC says coronavirus RNA found in Princess Cruise ship ca… https://t.co/aokzy0arl9,1,1,2020-03-25 16:45:48+00:00
253,1242967573072719872,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/jjMVUw7JkB,0,0,2020-03-26 00:12:17+00:00
253,1243032741915947008,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/pYrRtixuJX",0,0,2020-03-26 04:31:14+00:00
253,1242648350622613505,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/pOPYnAePZe,0,0,2020-03-25 03:03:48+00:00
253,1242806272346533893,false,But #IMPOTUS would have us 'Re-open America' by Easter without accurate elimination of #COVID-19 across the nation.… https://t.co/Z3OcO2PacH,0,0,2020-03-25 13:31:20+00:00
253,1242854341007962118,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left https://t.co/5W0nUH3YB8,9,12,2020-03-25 16:42:20+00:00
253,1243361396483452928,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/l1pqXFjo2m",0,0,2020-03-27 02:17:12+00:00
253,1243319494170337281,false,"@Bill_Maxwell_ ""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/awnuxybrgO?",1,0,2020-03-26 23:30:41+00:00
253,1242935938029944832,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/YeOITfIJEu,0,0,2020-03-25 22:06:34+00:00
253,1242641868891910146,false,"CDC発表
クルーズ船全員退去後も１７日間ウィルス存在

CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after pass… https://t.co/LOYlqsteWQ",0,1,2020-03-25 02:38:03+00:00
253,1242613889570832385,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/gVISHABDMW by @WillFOIA,0,0,2020-03-25 00:46:52+00:00
253,1242616108827340801,false,"""#CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left."" This disturb… https://t.co/rq3WlzK2n3",0,0,2020-03-25 00:55:41+00:00
253,1242632117298671616,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/Phg3cfiN70,0,0,2020-03-25 01:59:18+00:00
253,1243074311528710144,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/Rf5dKtedf0",0,0,2020-03-26 07:16:25+00:00
253,1242987370842071048,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left""… https://t.co/QHFYHToupy",2,2,2020-03-26 01:30:57+00:00
253,1242637220491800582,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/uFxmBKdMcm,0,0,2020-03-25 02:19:35+00:00
253,1242762950026248192,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/btqCdMAd89,0,0,2020-03-25 10:39:11+00:00
253,1242806600013942789,false,@FaceTheNation @HubJHU CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers… https://t.co/uAsvixbuxw,0,0,2020-03-25 13:32:38+00:00
253,1242646928166453253,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/rs5r10KtLt,0,0,2020-03-25 02:58:09+00:00
253,1243299452582014977,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/nxAbP75wR4",0,0,2020-03-26 22:11:03+00:00
253,1243080456418897921,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/eQN1EqTvFh",0,0,2020-03-26 07:40:50+00:00
253,1242800702939893760,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/hIzdImhTJr,0,0,2020-03-25 13:09:12+00:00
253,1242803455976247303,false,theresabernardo: CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/mj00LZ8I7X,0,0,2020-03-25 13:20:08+00:00
253,1242955499307483136,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/LyvzK1MfQX,0,0,2020-03-25 23:24:18+00:00
253,1242928658798522369,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left,0,0,2020-03-25 21:37:39+00:00
253,1243024321364156416,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/63c9GIwhCw,1,1,2020-03-26 03:57:47+00:00
253,1242940742433202177,false,CDC Says Coronavirus RNA Found in Princess Cruise Ship Cabins Up To 17 Days After Passengers Left https://t.co/nYhQ2Y2TAM,0,0,2020-03-25 22:25:40+00:00
253,1242640140494942208,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/bjdwyeQGag,0,0,2020-03-25 02:31:11+00:00
253,1242685821309739010,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/zKGSXWIKOg,0,0,2020-03-25 05:32:42+00:00
253,1242852393626320897,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/XDZKpZRsC3,1,0,2020-03-25 16:34:36+00:00
253,1242661917627486211,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/cC2PEstqkn,3,4,2020-03-25 03:57:43+00:00
253,1242900339751178245,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/OZL1i9p5KB via @WillFOIA,0,0,2020-03-25 19:45:07+00:00
253,1242678833238720515,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/dSuQQqz38P,0,0,2020-03-25 05:04:56+00:00
253,1242776777673584640,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/ORg90pJ2fK,0,0,2020-03-25 11:34:08+00:00
253,1242660371204210689,false,"As  we all know already in the east, this virus stays active for a long time so do not underestimate its infection… https://t.co/lasiLAyNXx",4,4,2020-03-25 03:51:34+00:00
253,1242921452908744707,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left,0,0,2020-03-25 21:09:01+00:00
253,1242861390718734337,false,"CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left

#COVID19 https://t.co/C4UExbXAP8",0,0,2020-03-25 17:10:21+00:00
253,1242845285711298561,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/aisVd8d8Pj,1,0,2020-03-25 16:06:21+00:00
253,1242778884010946561,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/7dueSRUrxf,1,0,2020-03-25 11:42:30+00:00
253,1243301839082147840,false,"""CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left"" https://t.co/fJjIv1hKd3",0,1,2020-03-26 22:20:32+00:00
253,1242612751907926017,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/pOTXiJWxwS,0,0,2020-03-25 00:42:21+00:00
253,1242513289885573120,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/tFGTcmFaAL,0,0,2020-03-24 18:07:07+00:00
253,1242570496509689863,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/z8uBtEBITa,0,0,2020-03-24 21:54:26+00:00
253,1242511823246708736,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/eEamFyUTEm,4,6,2020-03-24 18:01:18+00:00
253,1242505023046778881,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/hJAjS0d6R4,0,0,2020-03-24 17:34:16+00:00
253,1242568292168056838,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/gzsDeBYt0O,0,0,2020-03-24 21:45:41+00:00
253,1242600130785640449,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left - CNBC… https://t.co/5U5Ed9NkS7,4,3,2020-03-24 23:52:12+00:00
366,1252955399927541762,false,Flu Vaccine Increases Coronavirus Risk 36% Says Military Study https://t.co/lcQc5sPWn2,0,0,2020-04-22 13:40:20+00:00
253,1242500345512804357,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/6m0TtX0DxF,0,0,2020-03-24 17:15:41+00:00
366,1251957774268825600,false,"Flu Vaccine Increases Coronavirus Risk 36% Says Military Study

https://t.co/yNpzxkif7Q",0,0,2020-04-19 19:36:08+00:00
253,1242607513012506624,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/i2WnvKns8l,0,0,2020-03-25 00:21:32+00:00
253,1242524455366275075,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/uVLMa6omhi,0,0,2020-03-24 18:51:29+00:00
253,1242518966272024577,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/BIUn3EWnAn,0,0,2020-03-24 18:29:41+00:00
253,1242581163530530817,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/ClB7mHPy7X,0,0,2020-03-24 22:36:50+00:00
253,1242534417626783745,false,"CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left

https://t.co/sjnmgDndCO",0,1,2020-03-24 19:31:04+00:00
253,1242512680004521984,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/KH15eoSmni,0,0,2020-03-24 18:04:42+00:00
451,1247216271113850881,false,"5,00,000 
Deaths estimate in US.

US hospitals should prepare for 96 MILLION coronavirus infections and half a mill… https://t.co/U8O3y8BuOq",0,0,2020-04-06 17:35:05+00:00
253,1242583609552371712,false,"Let's bail out the cruise industry! 

CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days… https://t.co/LLoQahdyBi",1,1,2020-03-24 22:46:33+00:00
366,1251787160673554433,false,@Mariusz23506835 @_TreworPerez Flu Vaccine Increases Coronavirus Risk 36% Says Military Study: Zaszczepieni na gryp… https://t.co/qr6vP3jeJi,9,8,2020-04-19 08:18:10+00:00
253,1242547777063784448,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/fgcW4rJQER,0,0,2020-03-24 20:24:10+00:00
253,1242566332916346881,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/orsJqmsdI5,0,0,2020-03-24 21:37:54+00:00
253,1242599912367370245,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/2bWZEJMAUY,0,0,2020-03-24 23:51:20+00:00
253,1242601098755661824,false,"@dev

CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/IHv2bDv2BD",0,0,2020-03-24 23:56:03+00:00
253,1242516299185639426,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/rVEId9RsAF,5,4,2020-03-24 18:19:05+00:00
366,1251920617495912449,false,"@Swoosie5 @jilevin Are YOU kidding? 

I use vitamin C and have not had flu in well over a decade.

Flu Vaccine Incr… https://t.co/w9WSfYVQTV",0,0,2020-04-19 17:08:29+00:00
253,1242601959326019585,false,"Did you know the virus lives on surfaces beyond 14 days? Up to at least 17 days, per CDC findings.

Something you m… https://t.co/ExHqeo5twE",0,0,2020-03-24 23:59:28+00:00
253,1242565154224533504,false,"@SethAbramson The virus can live on surfaces for up to 17 days!
---
CDC says coronavirus RNA found in Princess Crui… https://t.co/MfQOSKGG51",1,2,2020-03-24 21:33:13+00:00
253,1242612462530134016,false,Trying to scare people much?  A KINDA important qualifier should have been in the KEY NOTES was at the bottom.  It… https://t.co/5yPz3wUdkf,0,0,2020-03-25 00:41:12+00:00
253,1242548156665126914,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/0TvrnrCONS,0,0,2020-03-24 20:25:40+00:00
253,1242553875607031814,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/iHj7BUJkx4,0,0,2020-03-24 20:48:24+00:00
253,1242530748877475840,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/AYyCnxdYdT,0,0,2020-03-24 19:16:30+00:00
253,1242523364893261824,false,CDC says #coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/auMXRycabw,0,0,2020-03-24 18:47:09+00:00
253,1242520159278862336,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/ziuNOWdCEG,2,3,2020-03-24 18:34:25+00:00
366,1251919009106321409,false,"File under ""you just can't make this shit up.""

Flu Vaccine Increases Coronavirus Risk 36% Says Military Study… https://t.co/uQErW7rezA",0,0,2020-04-19 17:02:05+00:00
253,1242531601025810435,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/ifVrOBpha0,0,0,2020-03-24 19:19:53+00:00
253,1242547121259188228,false,HOLY MOLY READ THIS RT CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers… https://t.co/Z35wWq7zFl,1,2,2020-03-24 20:21:33+00:00
253,1242583531479580674,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/teS2FeBNlP,0,0,2020-03-24 22:46:14+00:00
253,1242533616032329729,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/t1ycQLvBFo,0,0,2020-03-24 19:27:53+00:00
253,1242532019374039041,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/uJdAVgVJAk,0,0,2020-03-24 19:21:33+00:00
253,1242545150791999493,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left… https://t.co/jkuGXZix2s,1,0,2020-03-24 20:13:43+00:00
253,1242525489006329856,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/1BxVougzC6,4,3,2020-03-24 18:55:36+00:00
253,1242535269204668416,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/2NRDWHjPud,0,0,2020-03-24 19:34:28+00:00
253,1242502448004173827,false,CDC says coronavirus RNA found in Princess Cruise ship cabins up to 17 days after passengers left https://t.co/i3zRmb5MgH,1,0,2020-03-24 17:24:02+00:00
